CODI_PROVINCIA,PROVINCIA,CODI_MUNICIPI,MUNICIPI,ESTACIO,CODI_CONTAMINANT,ANY,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24
8,Barcelona,19,Barcelona,50,12,2020,3,13,17.0,V,24.0,V,13.0,V,8.0,V,18.0,V,84.0,V,115.0,V,151.0,V,170.0,V,191.0,V,169.0,V,82.0,V,80.0,V,104.0,V,71.0,V,104.0,V,81.0,V,47.0,V,89.0,V,113.0,V,34.0,V,33.0,V,26.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,14,20.0,V,35.0,V,45.0,V,65.0,V,45.0,V,44.0,V,56.0,V,64.0,V,56.0,V,30.0,V,19.0,V,23.0,V,7.0,V,6.0,V,10.0,V,13.0,V,13.0,V,14.0,V,19.0,V,27.0,V,17.0,V,17.0,V,36.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,15,22.0,V,30.0,V,31.0,V,35.0,V,33.0,V,25.0,V,19.0,V,33.0,V,102.0,V,109.0,V,111.0,V,37.0,V,25.0,V,23.0,V,17.0,V,25.0,V,16.0,V,13.0,V,6.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V
8,Barcelona,19,Barcelona,50,12,2020,3,16,4.0,V,4.0,V,4.0,V,3.0,V,3.0,V,4.0,V,9.0,V,11.0,V,13.0,V,11.0,V,12.0,V,8.0,V,5.0,V,4.0,V,4.0,V,5.0,V,7.0,V,6.0,V,5.0,V,4.0,V,4.0,V,4.0,V,4.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,17,3.0,V,3.0,V,3.0,V,4.0,V,4.0,V,4.0,V,7.0,V,9.0,V,13.0,V,17.0,V,15.0,V,7.0,V,13.0,V,8.0,V,7.0,V,12.0,V,9.0,V,8.0,V,9.0,V,9.0,V,9.0,V,11.0,V,10.0,V,6.0,V
8,Barcelona,19,Barcelona,50,12,2020,3,18,8.0,V,21.0,V,27.0,V,27.0,V,25.0,V,21.0,V,24.0,V,35.0,V,100.0,V,120.0,V,33.0,V,17.0,V,12.0,V,,N,,N,,N,4.0,V,3.0,V,5.0,V,8.0,V,11.0,V,14.0,V,59.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,19,56.0,V,44.0,V,53.0,V,60.0,V,53.0,V,46.0,V,57.0,V,69.0,V,74.0,V,,N,,N,16.0,V,6.0,V,6.0,V,6.0,V,6.0,V,5.0,V,5.0,V,4.0,V,5.0,V,6.0,V,6.0,V,9.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,20,23.0,V,22.0,V,25.0,V,21.0,V,11.0,V,13.0,V,22.0,V,21.0,V,43.0,V,38.0,V,23.0,V,5.0,V,23.0,V,4.0,V,5.0,V,8.0,V,5.0,V,7.0,V,3.0,V,5.0,V,6.0,V,12.0,V,21.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,21,20.0,V,18.0,V,16.0,V,19.0,V,13.0,V,11.0,V,11.0,V,16.0,V,15.0,V,12.0,V,10.0,V,6.0,V,2.0,V,2.0,V,4.0,V,7.0,V,5.0,V,3.0,V,2.0,V,4.0,V,5.0,V,3.0,V,8.0,V,8.0,V
8,Barcelona,19,Barcelona,50,12,2020,3,22,9.0,V,10.0,V,10.0,V,11.0,V,10.0,V,9.0,V,11.0,V,14.0,V,17.0,V,10.0,V,3.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,23,4.0,V,2.0,V,4.0,V,5.0,V,5.0,V,6.0,V,9.0,V,14.0,V,14.0,V,16.0,V,18.0,V,16.0,V,8.0,V,5.0,V,3.0,V,5.0,V,4.0,V,2.0,V,3.0,V,4.0,V,4.0,V,3.0,V,4.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,24,4.0,V,3.0,V,4.0,V,3.0,V,3.0,V,4.0,V,7.0,V,12.0,V,13.0,V,7.0,V,6.0,V,5.0,V,3.0,V,8.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,6.0,V,7.0,V,6.0,V
8,Barcelona,19,Barcelona,50,12,2020,3,25,4.0,V,4.0,V,3.0,V,3.0,V,3.0,V,5.0,V,7.0,V,18.0,V,20.0,V,18.0,V,29.0,V,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
8,Barcelona,19,Barcelona,50,12,2020,3,26,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.0,V,7.0,V,6.0,V,6.0,V,7.0,V,7.0,V,9.0,V,13.0,V,19.0,V,20.0,V
8,Barcelona,19,Barcelona,50,12,2020,3,27,17.0,V,13.0,V,15.0,V,18.0,V,11.0,V,9.0,V,13.0,V,26.0,V,32.0,V,18.0,V,9.0,V,7.0,V,10.0,V,13.0,V,26.0,V,24.0,V,14.0,V,9.0,V,8.0,V,16.0,V,19.0,V,21.0,V,22.0,V,21.0,V
8,Barcelona,19,Barcelona,50,12,2020,3,28,20.0,V,12.0,V,14.0,V,15.0,V,18.0,V,17.0,V,18.0,V,21.0,V,20.0,V,17.0,V,15.0,V,5.0,V,4.0,V,5.0,V,21.0,V,19.0,V,18.0,V,46.0,V,15.0,V,9.0,V,10.0,V,14.0,V,19.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,29,23.0,V,,N,22.0,V,21.0,V,27.0,V,28.0,V,24.0,V,23.0,V,30.0,V,45.0,V,43.0,V,27.0,V,19.0,V,16.0,V,10.0,V,16.0,V,10.0,V,8.0,V,5.0,V,6.0,V,8.0,V,7.0,V,7.0,V,19.0,V
8,Barcelona,19,Barcelona,50,12,2020,3,30,15.0,V,9.0,V,7.0,V,4.0,V,4.0,V,4.0,V,5.0,V,5.0,V,9.0,V,7.0,V,7.0,V,40.0,V,33.0,V,17.0,V,13.0,V,24.0,V,16.0,V,16.0,V,13.0,V,12.0,V,16.0,V,20.0,V,21.0,V,,N
8,Barcelona,19,Barcelona,50,12,2020,3,31,30.0,V,27.0,V,19.0,V,14.0,V,4.0,V,4.0,V,7.0,V,9.0,V,10.0,V,9.0,V,9.0,V,7.0,V,7.0,V,5.0,V,7.0,V,8.0,V,7.0,V,6.0,V,6.0,V,5.0,V,9.0,V,7.0,V,9.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,1,23.0,V,56.0,V,59.0,V,58.0,V,53.0,V,56.0,V,67.0,V,63.0,V,41.0,V,66.0,V,71.0,V,74.0,V,76.0,V,77.0,V,75.0,V,74.0,V,73.0,V,72.0,V,58.0,V,50.0,V,45.0,V,39.0,V,48.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,2,31.0,V,44.0,V,44.0,V,56.0,V,57.0,V,60.0,V,55.0,V,50.0,V,44.0,V,54.0,V,64.0,V,78.0,V,79.0,V,77.0,V,81.0,V,81.0,V,82.0,V,78.0,V,73.0,V,72.0,V,70.0,V,71.0,V,71.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,3,67.0,V,71.0,V,71.0,V,72.0,V,73.0,V,69.0,V,66.0,V,55.0,V,51.0,V,47.0,V,42.0,V,50.0,V,64.0,V,62.0,V,63.0,V,62.0,V,69.0,V,63.0,V,56.0,V,52.0,V,58.0,V,59.0,V,66.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,4,67.0,V,50.0,V,59.0,V,60.0,V,64.0,V,62.0,V,44.0,V,25.0,V,8.0,V,8.0,V,21.0,V,32.0,V,,N,,N,,N,56.0,V,64.0,V,63.0,V,56.0,V,53.0,V,51.0,V,35.0,V,17.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,5,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,6.0,V,12.0,V,13.0,V,18.0,V,25.0,V,34.0,V,46.0,V,42.0,V,38.0,V,52.0,V,65.0,V,77.0,V,76.0,V,68.0,V,68.0,V,67.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,6,66.0,V,60.0,V,62.0,V,62.0,V,65.0,V,68.0,V,61.0,V,58.0,V,48.0,V,60.0,V,64.0,V,67.0,V,68.0,V,70.0,V,78.0,V,80.0,V,74.0,V,74.0,V,71.0,V,67.0,V,62.0,V,62.0,V,66.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,7,67.0,V,40.0,V,57.0,V,63.0,V,63.0,V,66.0,V,61.0,V,50.0,V,55.0,V,61.0,V,67.0,V,72.0,V,75.0,V,72.0,V,81.0,V,82.0,V,57.0,V,48.0,V,55.0,V,66.0,V,78.0,V,81.0,V,74.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,8,65.0,V,21.0,V,33.0,V,55.0,V,54.0,V,51.0,V,33.0,V,16.0,V,26.0,V,56.0,V,65.0,V,65.0,V,63.0,V,71.0,V,71.0,V,72.0,V,67.0,V,70.0,V,69.0,V,62.0,V,61.0,V,46.0,V,31.0,V,39.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,9,13.0,V,2.0,V,10.0,V,17.0,V,31.0,V,38.0,V,14.0,V,6.0,V,17.0,V,41.0,V,57.0,V,54.0,V,54.0,V,49.0,V,55.0,V,65.0,V,73.0,V,77.0,V,71.0,V,71.0,V,73.0,V,69.0,V,64.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,10,38.0,V,43.0,V,48.0,V,49.0,V,58.0,V,60.0,V,54.0,V,45.0,V,43.0,V,51.0,V,54.0,V,54.0,V,56.0,V,54.0,V,57.0,V,59.0,V,63.0,V,63.0,V,51.0,V,47.0,V,39.0,V,22.0,V,22.0,V,22.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,11,13.0,V,8.0,V,13.0,V,33.0,V,5.0,V,6.0,V,2.0,V,2.0,V,7.0,V,23.0,V,35.0,V,60.0,V,69.0,V,79.0,V,81.0,V,82.0,V,80.0,V,72.0,V,55.0,V,24.0,V,2.0,V,4.0,V,5.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,12,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,4.0,V,8.0,V,23.0,V,23.0,V,26.0,V,42.0,V,42.0,V,39.0,V,36.0,V,57.0,V,57.0,V,71.0,V,92.0,V,89.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,13,62.0,V,43.0,V,51.0,V,55.0,V,35.0,V,13.0,V,2.0,V,2.0,V,4.0,V,8.0,V,16.0,V,41.0,V,43.0,V,35.0,V,47.0,V,31.0,V,39.0,V,52.0,V,21.0,V,6.0,V,36.0,V,32.0,V,30.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,14,31.0,V,12.0,V,7.0,V,2.0,V,12.0,V,17.0,V,2.0,V,4.0,V,10.0,V,25.0,V,39.0,V,47.0,V,70.0,V,74.0,V,80.0,V,82.0,V,90.0,V,67.0,V,64.0,V,56.0,V,63.0,V,55.0,V,31.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,15,23.0,V,13.0,V,12.0,V,9.0,V,5.0,V,11.0,V,19.0,V,16.0,V,12.0,V,12.0,V,26.0,V,58.0,V,64.0,V,71.0,V,77.0,V,67.0,V,76.0,V,76.0,V,76.0,V,75.0,V,73.0,V,74.0,V,74.0,V,74.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,16,74.0,V,73.0,V,76.0,V,76.0,V,80.0,V,80.0,V,74.0,V,74.0,V,76.0,V,79.0,V,73.0,V,72.0,V,71.0,V,69.0,V,67.0,V,68.0,V,71.0,V,72.0,V,71.0,V,73.0,V,75.0,V,77.0,V,77.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,17,77.0,V,79.0,V,76.0,V,77.0,V,77.0,V,77.0,V,75.0,V,73.0,V,71.0,V,66.0,V,66.0,V,69.0,V,66.0,V,69.0,V,68.0,V,68.0,V,69.0,V,69.0,V,67.0,V,67.0,V,65.0,V,55.0,V,54.0,V,55.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,18,42.0,V,16.0,V,8.0,V,6.0,V,7.0,V,10.0,V,8.0,V,4.0,V,3.0,V,11.0,V,39.0,V,56.0,V,65.0,V,,N,,N,,N,73.0,V,78.0,V,71.0,V,64.0,V,55.0,V,45.0,V,13.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,19,6.0,V,8.0,V,2.0,V,31.0,V,2.0,V,2.0,V,2.0,V,3.0,V,9.0,V,,N,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,7.0,V,108.0,V,93.0,V,96.0,V,93.0,V,93.0,V,77.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,20,42.0,V,54.0,V,40.0,V,42.0,V,54.0,V,49.0,V,43.0,V,47.0,V,34.0,V,47.0,V,65.0,V,84.0,V,78.0,V,90.0,V,86.0,V,84.0,V,88.0,V,84.0,V,87.0,V,82.0,V,86.0,V,75.0,V,60.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,21,53.0,V,48.0,V,47.0,V,47.0,V,57.0,V,66.0,V,67.0,V,59.0,V,58.0,V,67.0,V,76.0,V,85.0,V,91.0,V,92.0,V,91.0,V,88.0,V,92.0,V,92.0,V,83.0,V,78.0,V,72.0,V,73.0,V,69.0,V,67.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,22,60.0,V,56.0,V,53.0,V,43.0,V,44.0,V,41.0,V,36.0,V,33.0,V,43.0,V,60.0,V,73.0,V,76.0,V,79.0,V,81.0,V,81.0,V,80.0,V,81.0,V,82.0,V,81.0,V,80.0,V,79.0,V,77.0,V,74.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,23,72.0,V,73.0,V,68.0,V,65.0,V,62.0,V,60.0,V,64.0,V,58.0,V,59.0,V,56.0,V,56.0,V,62.0,V,70.0,V,73.0,V,78.0,V,75.0,V,77.0,V,80.0,V,73.0,V,72.0,V,72.0,V,75.0,V,74.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,24,74.0,V,75.0,V,76.0,V,76.0,V,75.0,V,74.0,V,73.0,V,68.0,V,70.0,V,77.0,V,78.0,V,78.0,V,83.0,V,83.0,V,84.0,V,83.0,V,81.0,V,84.0,V,84.0,V,84.0,V,84.0,V,80.0,V,77.0,V,76.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,25,78.0,V,78.0,V,79.0,V,78.0,V,77.0,V,76.0,V,73.0,V,62.0,V,61.0,V,63.0,V,54.0,V,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
8,Barcelona,19,Barcelona,50,14,2020,3,26,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,83.0,V,84.0,V,82.0,V,80.0,V,81.0,V,81.0,V,77.0,V,66.0,V,60.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,27,60.0,V,60.0,V,54.0,V,46.0,V,57.0,V,68.0,V,60.0,V,49.0,V,51.0,V,70.0,V,85.0,V,90.0,V,86.0,V,87.0,V,80.0,V,81.0,V,90.0,V,94.0,V,88.0,V,66.0,V,75.0,V,71.0,V,70.0,V,56.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,28,48.0,V,63.0,V,57.0,V,52.0,V,43.0,V,45.0,V,47.0,V,46.0,V,49.0,V,60.0,V,69.0,V,83.0,V,86.0,V,88.0,V,79.0,V,78.0,V,84.0,V,61.0,V,84.0,V,86.0,V,84.0,V,75.0,V,70.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,29,56.0,V,,N,58.0,V,48.0,V,26.0,V,19.0,V,16.0,V,12.0,V,12.0,V,21.0,V,36.0,V,52.0,V,67.0,V,79.0,V,90.0,V,118.0,V,132.0,V,118.0,V,108.0,V,105.0,V,100.0,V,98.0,V,95.0,V,75.0,V
8,Barcelona,19,Barcelona,50,14,2020,3,30,74.0,V,79.0,V,88.0,V,74.0,V,69.0,V,68.0,V,63.0,V,60.0,V,54.0,V,49.0,V,45.0,V,25.0,V,24.0,V,34.0,V,40.0,V,29.0,V,35.0,V,40.0,V,49.0,V,46.0,V,42.0,V,38.0,V,36.0,V,,N
8,Barcelona,19,Barcelona,50,14,2020,3,31,22.0,V,20.0,V,29.0,V,37.0,V,60.0,V,60.0,V,59.0,V,56.0,V,54.0,V,55.0,V,57.0,V,61.0,V,64.0,V,62.0,V,58.0,V,57.0,V,58.0,V,63.0,V,70.0,V,71.0,V,71.0,V,79.0,V,80.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,1,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,2,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,3,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,3.0,V,5.0,V,8.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,4,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,5,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,6,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,7,1.0,V,1.0,V,2.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,8,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,9,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,10,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,,N,,N,,N,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,11,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,12,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,2.0,V,3.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,13,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,14,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,15,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,16,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,17,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,18,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,19,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,20,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N,,N,,N,,N,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,21,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,22,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,23,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,24,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,25,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,26,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,27,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,28,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,29,1.0,V,,N,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,54,1,2020,3,30,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,1,2020,3,31,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,54,6,2020,3,1,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,,N
